Sub01;Sub02;Sub03;Sub04;Sub05;Sub06;Sub07;Sub08;Sub09;Sub10;Sub11;Sub12;Sub13;Sub14;Sub15
-327.496908395981;-810.900078777743;7140.54604771846;754.87081681978;1385.44035393565;7849.88370465715;1806.42609344684;2232.17416217991;3682.64821760298;1782.05449764082;2257.37557240379;3615.20659792432;-344.985359062868;-729.268707737491;7186.85908711115
-326.99731146852;-810.862229248803;7140.91491150228;756.284826906914;1385.95682026439;7849.22744108664;1805.83800394893;2232.1376491392;3681.14585817947;1781.08408704808;2258.56292443047;3619.24922066064;-343.352551791618;-727.003257852942;7190.1317909732
-328.70313642404;-812.441339543057;7137.97672247869;756.805694074045;1385.83824845494;7848.64712230412;1806.73444338009;2232.18903487039;3681.58546293556;1782.60261852545;2260.06735405172;3620.45848719586;-340.379497968043;-725.604130604665;7193.3177454086
-328.014144569001;-810.477624143322;7139.35845651077;760.143792312019;1389.67653962848;7849.59325052254;1808.01888199329;2231.78891770316;3681.24071415951;1783.29803677042;2260.51095489252;3620.67292144143;-341.626782249327;-726.649233380037;7193.05897960615
-327.077297567481;-809.685182109922;7140.23932453248;762.196943426279;1391.16594475454;7850.15380398446;1807.65987183689;2231.01288784611;3681.14647098546;1781.62877132192;2260.27983018273;3620.88489950813;-341.310491208857;-725.588454312088;7193.25653348392
-327.693312149231;-810.466695230117;7139.83814030703;762.842831243239;1391.84959378326;7854.52890106175;1805.35066327517;2231.26724417213;3683.77690313191;1780.8709247247;2259.20477792731;3619.26333173147;-339.442643051255;-723.67171294886;7193.90483766182
-326.805113358335;-809.463804482914;7141.10938320765;764.833288594832;1393.98072796253;7856.06984136279;1805.90599949323;2233.03670810474;3686.43763117082;1781.27237330565;2258.98202936968;3619.1092408697;-339.454840772791;-722.818176186421;7195.38742108771
-326.78635859028;-809.165809054867;7139.27504791848;762.367143317578;1392.06152862615;7853.93423832376;1806.68767545302;2234.39495697085;3686.75901221086;1782.49097302684;2260.35661184802;3619.91933594558;-339.378423187708;-722.915617880765;7195.9355324965
-327.829375771225;-810.756602711227;7139.16048298925;761.196801797178;1389.57677281527;7852.55963265722;1807.57255362398;2232.33201433061;3684.42532467902;1782.62998054226;2259.94640011052;3620.26752302555;-337.623232944398;-721.496165552344;7197.64218837925
-328.293610989633;-811.705918623524;7138.22721681257;762.189065900029;1390.50853181712;7852.59944592135;1808.2432651807;2231.70429823395;3685.62056660568;1782.35375290065;2260.63601454324;3621.45729734849;-333.636517522031;-717.16560591852;7200.99884666369
-327.696086337152;-810.438582877155;7138.91313415772;759.005392124771;1390.27796502602;7852.29650403189;1806.12813727484;2232.68162577509;3686.37050184;1782.74143456223;2261.60059788958;3622.25116647478;-331.046558779049;-713.858762448463;7203.545484025
-327.076172543018;-809.678749717345;7142.33114095078;757.357785211602;1388.68628744842;7850.54967195754;1808.10634176865;2232.31135693735;3686.32086282208;1782.30873677258;2260.04687550714;3621.10350880921;-330.883379236919;-714.417007656255;7205.42007762903
-327.005842404667;-808.916794864423;7140.92204615681;757.271655248619;1389.75230967185;7852.63480009192;1808.98023215474;2233.16778017022;3687.34354770063;1781.26294427835;2260.34239954329;3620.61766270722;-332.711616300697;-716.445286718221;7204.67007147887
-326.855596155329;-809.715113263724;7140.62512222225;753.227952054685;1385.97157005197;7849.43764019235;1806.79534301825;2232.28276778972;3684.42406654278;1782.19441236555;2260.5858028028;3620.26559694325;-334.033939958043;-716.845973272106;7202.72671260976
-327.3536589634;-810.323046441356;7141.43849190603;751.308427887319;1383.11153420283;7846.30991851433;1808.59141503178;2232.7461461433;3684.18556993496;1781.45037099231;2259.66412275628;3618.97982293641;-333.714118901354;-716.559643705234;7201.75242117829
-324.113687338597;-805.339113242885;7145.29035471713;755.096077362911;1387.75863890239;7851.5515156154;1808.90444058101;2235.36277122675;3685.9522369817;1780.36025624111;2259.69478355021;3617.56532339452;-334.162044026591;-716.197905347906;7201.06638135223
-320.48713540105;-802.229914157222;7148.9143302782;755.157412556913;1386.95735087591;7851.0574373096;1807.78576325181;2233.28905790804;3684.41319437025;1780.19383503586;2257.93699791756;3615.51358483754;-335.728687660828;-717.817190022249;7199.77247728678
-322.659794393914;-804.975968095635;7146.26866261509;752.405046701457;1384.81190606009;7848.78820255988;1809.01329978591;2231.97070623918;3682.76285713138;1778.51393506407;2257.35710162332;3614.69730196214;-336.798193418068;-719.344035768013;7200.36680707025
-323.909446553584;-806.412993682144;7145.42745659612;752.610267419469;1385.46193981965;7848.70562416955;1810.10937986095;2232.40741281058;3682.11640945815;1781.76645271592;2259.43338460341;3615.89961477307;-336.493461029787;-717.815129589437;7200.75698702709
-324.784234735724;-806.005180104727;7144.27636107585;753.311196321641;1385.06179500215;7848.79031177107;1808.96651719948;2231.84411856639;3682.20680055095;1783.09151120042;2259.13680486034;3617.37344154002;-336.759891737575;-718.141030138515;7199.095001443
-326.124925395925;-806.914038915047;7142.21749120691;754.215142524701;1385.57390819437;7850.66228318643;1807.67626015976;2233.11183017619;3683.00014548903;1781.51754382529;2259.95144848688;3617.78599984105;-337.185607490845;-719.223770841852;7200.59010973433
-322.890188019831;-805.701434409622;7146.02207190493;754.094935233027;1385.68617733219;7849.86044281585;1807.80942165962;2232.81459714652;3684.10494108866;1784.21263746432;2260.90037402996;3619.01610913015;-338.523190004174;-720.509093016428;7199.78960859891
-321.183088725553;-804.230185847022;7147.59161570229;754.648756308941;1387.2111569168;7851.23408175731;1806.35338562892;2232.86942114151;3685.5224239708;1782.7851586801;2258.19687800145;3618.17605332064;-339.820934752488;-722.985722859033;7197.21631345491
-323.201029373081;-806.301411435219;7142.7072328848;756.294130318921;1387.51633560207;7852.5026684009;1805.64564981133;2232.29312446112;3685.36130527067;1782.70851367003;2259.37236113965;3616.72859187217;-338.596436673372;-721.617675612044;7198.71028869485
-323.983709581524;-808.214219488496;7142.12639323816;755.911291906806;1387.62426927492;7850.48619318541;1806.08990598686;2229.90179880133;3681.63779687596;1785.08028488355;2262.10370365054;3619.87585207471;-338.177531003392;-721.216087842795;7198.05725537465
-323.432094140862;-807.684472864826;7143.09072364068;756.222515251449;1388.21648269542;7850.96978757421;1805.956796433;2231.52102551159;3680.45314719232;1782.38728622269;2261.31561040463;3621.00473742885;-336.734217537687;-721.397257366503;7199.72216790065
-322.339996572564;-806.332430161309;7142.98368941115;757.248576243058;1386.9155100526;7850.87014832485;1808.59003606048;2233.06928460067;3683.95923140144;1782.32994146325;2260.58930494152;3621.35431327282;-334.012692376876;-717.65001609009;7203.67323394755
-321.899079889421;-805.471312846964;7145.49819245787;757.992775695014;1389.67186275343;7851.72468453171;1809.55069897952;2233.47685704648;3684.60533915237;1782.4440433973;2260.43790462467;3622.38105141113;-333.708749918506;-716.639481440604;7203.27627263567
-323.317786904511;-806.425058488019;7143.01997463692;757.300828430865;1389.01805285897;7850.44778028959;1807.70252464485;2233.87270302952;3684.9522986294;1782.41592985831;2259.94618003955;3620.76795588924;-332.132164790922;-714.508662883548;7206.61296746173
-322.895775500972;-807.330491279766;7141.6470079829;756.756132061641;1387.15592407103;7848.0523073887;1806.83241642957;2231.90604749482;3684.22915294327;1784.50600302261;2261.17508238659;3622.84405269665;-329.566137908596;-711.188748032285;7210.54588933414
-320.745160841521;-806.268145817386;7144.14134413397;758.504021080996;1390.14037488122;7850.97246736386;1806.17981490941;2232.06557647846;3682.50232593045;1783.39267512472;2262.16196347368;3623.91590716807;-326.39163826003;-709.327060815499;7211.6491677194
-322.075228893589;-806.987984690224;7142.9558285251;758.515813417235;1388.66345435597;7850.55844373976;1806.2583407332;2233.11232550382;3685.18636253155;1783.31866325104;2260.45874303778;3622.6080469957;-323.111529319901;-706.213723990205;7214.40991227871
-323.98160536601;-807.386239087405;7142.78395150379;756.459111314298;1386.35943467577;7847.34854375113;1806.7038931113;2232.52459908577;3684.13619444361;1782.82701759931;2260.39860779179;3623.17459573827;-321.625886965449;-704.612514587982;7218.33920199596
-325.515640310071;-807.763831592138;7142.55497826751;752.42419103672;1383.18399256673;7844.79326690759;1806.47784746342;2232.8776810814;3681.43388822297;1782.16443380177;2260.87581487145;3622.38219542988;-319.700965687466;-701.994574118097;7221.29192017565
-326.077508919488;-808.448852505154;7142.9571844426;751.963503072674;1382.52828506883;7845.82434960912;1806.93643630546;2232.03881456111;3682.48511619099;1783.57121496378;2261.05278752625;3623.90124178405;-316.216240728219;-698.374534430366;7223.83795073248
-323.272918163542;-806.315033055375;7144.96306635233;754.482735841634;1386.13990440984;7848.34950167752;1807.9003195177;2231.32326240665;3682.71362106555;1783.29468366379;2261.40996909142;3624.35132125694;-313.756544549033;-695.605137898558;7226.89654222034
-323.479301973209;-806.839598476265;7143.21651627697;754.428530420736;1386.053203312;7848.57347981596;1806.84749336597;2232.02183542853;3682.25602415007;1783.94914061334;2261.00333155418;3624.07234589815;-315.55033186396;-695.185008228043;7227.00249017637
-325.46047974496;-808.692500952665;7140.84771752299;756.495764682734;1387.38853322097;7851.6192355106;1807.26991291424;2231.69456607649;3683.05721405721;1782.15916807211;2260.50730122474;3623.78228251566;-316.301959565259;-697.657667258488;7226.54534923535
-322.496900073429;-807.168428167745;7142.2179315069;758.232225294726;1389.66931077289;7853.00202562256;1807.69971341659;2231.26320595315;3681.60561332051;1781.75180632157;2260.60028737109;3622.36882095966;-316.905379337896;-698.831497530101;7224.64179098736
-322.470252941174;-806.429678156308;7144.06603509733;758.897954430111;1391.03829937704;7854.1644267583;1805.79574014151;2231.72114094121;3679.98875589904;1784.44106157687;2260.27253576799;3621.98272751628;-319.828868265314;-700.491773145898;7221.20860711149
-326.267981441978;-808.334533432576;7141.98306498811;760.011460287123;1391.96204108347;7856.04132532087;1805.45512203176;2231.55439506912;3681.23300360899;1781.94873285238;2257.4391598807;3618.37524160229;-322.196676590179;-703.895270810936;7218.70095312671
-327.43670091031;-810.464535381401;7139.55450728488;761.295328071557;1392.83504983601;7856.43373573902;1807.32084157797;2231.80876203211;3682.10665315073;1782.10926895238;2258.18371869586;3618.87932557701;-325.043689075654;-706.011078440325;7215.90045285683
-327.917233027685;-811.006189829369;7139.43352249224;763.805748190112;1396.61318795492;7860.9403731263;1807.66850172366;2232.33027657895;3683.67363503276;1783.75306347784;2260.85591162967;3621.41875371665;-326.355359935617;-708.760479173378;7213.40010356363
-328.813771398421;-811.535240518946;7137.86699271407;765.30093346435;1398.45212840871;7864.01778568734;1805.57867614217;2231.5544663931;3683.39883168465;1783.8583136436;2260.57968162595;3620.17751283694;-328.411754806607;-712.156604496665;7209.48281967978
-330.67628015072;-813.731137029746;7136.39419627499;766.422617512289;1398.52500902043;7863.10420924031;1806.64685502414;2230.84977087612;3681.22088445128;1784.98080572542;2260.18535299662;3621.10579402859;-330.89239304101;-712.706911386857;7207.54914513021
-328.321007880178;-813.16603848608;7138.58826157416;766.516140483218;1398.02187591934;7862.29825559343;1807.85195032506;2231.48007072102;3680.56466786089;1782.9509400798;2260.16098883861;3622.17501226904;-329.80060048834;-711.917421967608;7209.35573950288
-324.0192264371;-809.140967076781;7141.21266834322;765.550671633627;1397.04326205223;7860.93402768032;1807.52683955251;2232.82009017992;3680.93677604245;1782.79596555413;2260.1984970751;3622.21745766241;-329.747595873898;-711.868542268608;7210.07902095557
-325.819173778932;-808.860555022949;7140.8459138599;765.891363350707;1398.77869735424;7861.960371147;1808.21302904404;2232.73376071412;3682.1899986034;1783.4354578765;2259.99331882799;3623.30394900795;-331.986164373385;-713.813955749308;7207.86202732929
-329.056802635478;-812.711474486831;7136.79589654436;765.689505233912;1397.87041923318;7860.70117621343;1807.58778594919;2232.80347205603;3682.52828400974;1782.79004959411;2259.99697318713;3622.59773588338;-331.814849131701;-714.884130338371;7206.5267158521
-329.109704896055;-813.65826707577;7134.08884450949;767.317378786589;1398.65550660344;7860.82155189041;1808.3155821178;2233.1709971314;3681.32694951179;1782.56994677947;2259.46462818996;3622.22994635364;-329.84241229039;-713.079992982894;7208.61104139325
-329.5369322218;-814.96333705575;7134.61009769051;768.842349994906;1400.33554295983;7863.20373722569;1808.41117444539;2232.17659165838;3680.26874791161;1782.19555424814;2260.04693957011;3623.79863066758;-328.631127205608;-711.40835324631;7208.90643366115
-332.878428286346;-819.218095428449;7132.30058331582;765.688333616912;1395.98846846133;7858.63941177784;1807.25169607205;2232.30685510541;3682.14997351171;1784.0918608169;2261.36777381783;3624.29297249316;-327.446601594129;-709.923384188733;7209.44579843965
-332.115697213863;-817.122199623524;7132.7050879972;765.125735803783;1395.58684334141;7856.64538606992;1807.5402255692;2231.73188122149;3683.58698795511;1784.86321425857;2260.70109973622;3625.69280582782;-326.240165874937;-708.564843860982;7212.33234771203
-328.689808117571;-812.511392620258;7137.43575336964;765.248614824616;1395.63239861112;7855.33969036093;1808.30006114022;2231.05023321422;3681.40423518469;1784.18657262101;2260.42595425322;3625.53438673663;-324.569708984764;-706.66894603723;7213.83446296419
-328.489777453838;-812.10822559451;7138.92394804845;761.822837365231;1391.8950203833;7852.17733046473;1808.97794554314;2232.42607894813;3680.27111649253;1784.43181430289;2260.5831154078;3624.10117405522;-324.732143607612;-707.195010156078;7212.85813787126
-326.348135779623;-811.168868696227;7139.74170393124;758.397790513449;1387.79787725758;7847.80581073773;1809.02901191128;2233.16052634128;3682.50242407818;1785.73396786606;2261.52495665954;3625.06908635154;-325.902923358677;-708.871099004726;7212.18647467397
-325.660297625036;-810.726081290132;7139.68290245441;757.679796123058;1385.48249343921;7844.05228483409;1808.85784748143;2234.25320609687;3685.09303555757;1785.30496427108;2261.17846178827;3624.79579205498;-325.180658056833;-708.647826933418;7213.16227133783
-328.072489883157;-811.799548574596;7137.3503469824;758.077394988375;1386.9640530527;7846.40496124267;1806.57972280224;2233.82650758093;3683.21129636365;1782.74460898827;2259.49526573832;3623.70483346783;-323.802494898576;-707.339311554826;7214.68290422354
-329.372234381169;-813.775645361892;7134.35002454386;756.46263269227;1386.72211321507;7845.77913639611;1806.40702843683;2232.09448386656;3681.61166686962;1783.36635345357;2260.09593156374;3623.1653152306;-322.845663367741;-705.586823302844;7216.59371460081
-331.069389521033;-816.456126410186;7132.68409994433;755.856956800293;1386.04965407197;7845.87324887351;1807.89531928168;2233.35762934007;3683.45994993041;1784.25602210171;2259.68181071975;3622.89728290482;-322.356267636232;-704.21426257494;7218.07921666657
-332.077174332482;-816.623943770769;7133.43619239491;754.601383560212;1384.46445316935;7845.97314718837;1808.00103656732;2233.74496979296;3683.20844475171;1784.82812239658;2260.51680685158;3622.64608085446;-320.498007865988;-701.453396031402;7219.70971275549
-330.44062880615;-814.120433107855;7135.58944432023;754.535422525166;1383.99110207913;7844.80932835991;1810.59473395287;2233.61077381217;3684.06520626727;1784.79813863981;2261.1594728388;3621.9385328186;-320.334456907928;-702.422983027571;7219.42495068914
-328.615918727785;-812.285161979125;7135.8849039935;756.312865371579;1385.64760780603;7846.10386685766;1810.4441594792;2234.71682624613;3685.50392617208;1783.65622714802;2259.7797520292;3623.36886403705;-320.657608549691;-702.269458428651;7221.08367463125
-328.315639832178;-811.636027002584;7136.49899853158;758.559674193713;1388.43989055411;7849.3840175079;1808.06822819422;2233.63105421441;3683.94580657611;1784.04393405487;2260.86800038441;3623.47735337293;-319.645805515426;-699.500319631991;7222.05846569172
-328.110748679255;-810.292332022466;7141.56749166528;762.498209074949;1393.91108007784;7855.0108021701;1808.79893460069;2232.96853653809;3683.48224432017;1783.73150296847;2260.67208434049;3622.86108093663;-322.409817766303;-703.232384790506;7218.2875301599
-327.005415214878;-808.611977703447;7142.91654281866;762.207588745502;1393.07687953768;7855.04247149854;1810.05848473121;2233.89634898911;3684.94071444468;1785.59527086966;2259.97318958417;3621.90532877148;-326.89760307512;-708.037123884078;7213.63525167972
-324.31303576818;-807.357897656893;7143.49480728715;761.775125767004;1393.4156050232;7856.96713216745;1809.29230519996;2233.52650913023;3686.49468337385;1785.3443275422;2260.38330200294;3621.52536084278;-329.432382501357;-711.326502026027;7207.92181645392
-324.819042624503;-808.613846150515;7143.40177791136;764.982672278983;1398.24673687174;7858.93456796987;1809.0229136989;2232.19169717766;3682.9015443479;1781.78832700918;2260.34417339009;3624.19476327497;-329.818092657326;-712.96864080769;7207.65473357695
-327.529563588089;-810.588173584448;7139.25340763256;766.629464930364;1398.61460576194;7858.556086868;1810.07459134687;2233.25452621428;3682.83650902088;1783.21659542867;2259.93987166527;3624.10794497376;-331.277627526527;-714.544809781566;7206.46808572885
-326.272474920183;-809.081013954831;7139.51550622379;765.343370453392;1397.43278640461;7860.44638080484;1808.12257728522;2233.92967515268;3686.47445376938;1784.88373354286;2260.27311035801;3625.45567780559;-333.13889358925;-715.649433872449;7204.64796049432
-326.688609449408;-809.322112801341;7140.56850675073;763.027516847684;1394.46856455451;7856.18796687095;1807.34742621851;2232.30412122978;3681.67197844787;1784.88526192436;2262.04156777044;3626.19905681618;-333.164702877059;-715.580425608231;7206.81279584971
-327.838367645415;-811.203521816195;7140.22015728935;763.576888954772;1394.67927370506;7855.65861943962;1808.99625540053;2232.61296644981;3679.92325761461;1786.51781453158;2262.10033873586;3626.44998942018;-333.405950833601;-716.911909684545;7205.25977824258
-326.307113026199;-809.588896722756;7140.05086777599;766.74382318182;1397.59521078572;7857.30229727338;1808.82340689141;2232.04466051453;3680.19890446874;1786.61302438581;2262.09452463733;3628.05622360272;-333.297258833549;-715.766250863507;7206.34148382303
-327.174645650965;-809.382945072473;7141.09480300984;768.768986428625;1398.15915482657;7856.00070183877;1807.6274690715;2231.0961800119;3679.4083456544;1784.70749433993;2262.25418080578;3625.65140430291;-333.805574931675;-715.806204687583;7206.55078802344
-328.492500068883;-811.548528313033;7141.29081043262;767.983709838922;1398.54063190512;7857.18942149086;1806.36621281199;2232.02947929113;3680.47650075735;1784.19028521405;2262.11231921288;3624.5628642872;-332.043890166871;-715.422413116758;7206.79698745918
-328.87972472452;-812.751206312304;7139.07912665961;764.978832652417;1396.15131240162;7854.4933172822;1806.65825857376;2231.6488900498;3680.15285035603;1785.01624896222;2262.45594000839;3624.74181058631;-328.948446137634;-711.670042320969;7210.25659702504
-329.761813627959;-812.000973140505;7140.68671672108;761.455466227758;1391.49374819111;7849.1467775842;1808.5590456243;2231.41294129109;3680.66140922174;1784.25979670441;2261.65754255468;3625.16018080889;-327.418879785876;-710.827968396974;7210.48625404348
-329.679328049441;-811.453488976339;7139.99726309417;759.010730569674;1388.44752557711;7845.5326724484;1808.81946200383;2232.6269957996;3681.33666199527;1782.83612051394;2261.33781796775;3624.04136794208;-325.394890024858;-710.9339810333;7211.5328814961
-328.772203109944;-811.930328562945;7138.56941798997;755.294993032893;1384.67613426891;7842.19612204135;1807.82900778249;2233.62135204818;3683.62525433894;1782.81667806186;2260.87991596394;3622.95960263546;-325.511656310745;-709.968695822378;7211.85691855473
-328.369099751772;-811.65698233166;7139.9449924776;749.665422534439;1378.45493182017;7836.0179714161;1808.71008553543;2233.24765192854;3684.1316243638;1781.93492239117;2260.26367878788;3624.08500117044;-324.068307967524;-708.130592208674;7213.54037985597
-327.965871239019;-811.651896743071;7138.81771827474;748.022477437079;1376.20564216252;7832.96106506671;1807.94305231647;2232.14943067931;3683.3151885095;1782.23161786511;2261.22363371253;3623.10852186097;-319.05063783594;-703.304048007669;7219.79982631413
-328.605877011668;-812.940500790832;7136.78687318227;747.993742649141;1376.42592847279;7832.92611383518;1805.980739768;2230.9388278267;3682.88923880659;1783.66817647748;2261.32084925723;3623.49445332651;-317.292885202814;-700.762304537512;7221.77929010757
-329.608966253461;-813.023996586302;7136.48474491527;745.86669115872;1374.49272554426;7829.89453218114;1805.95116394812;2229.27392467751;3678.55457950992;1783.03529049242;2260.48980138649;3622.94457641192;-319.473613370567;-702.928761111921;7219.5160520868
-331.479959388897;-813.448092897502;7135.67035095699;745.707693476769;1373.70597441429;7830.8678324646;1806.14694840775;2230.28299510588;3678.4386356523;1783.75385708904;2260.87345159933;3623.22127734543;-317.999836039868;-700.740563650294;7222.3451513008
-334.10984936154;-817.604385763714;7131.14532349955;744.762583747781;1373.82829404733;7831.74149957495;1807.37319906489;2232.73543376439;3683.02382454997;1784.29961022544;2261.1916700446;3625.27862464802;-313.868021140214;-695.914046351081;7227.13386244335
-334.16997371867;-818.863340232313;7130.87466330609;743.32647238396;1373.26925872745;7829.12882212353;1807.26711088707;2232.9071424495;3683.5000781964;1784.07388626332;2260.40491713282;3623.32098179392;-315.2804463631;-696.847275383347;7226.05120587771
-336.091093630256;-820.038103910128;7130.25088636709;743.873270386753;1372.67445192538;7829.66091145483;1807.71817851953;2233.15263931792;3683.21200561637;1784.01874630229;2261.1825588674;3623.68637946036;-316.307984791772;-698.132921954451;7225.31261739322
-335.616070132007;-819.897194484681;7130.25762326259;744.538643854641;1373.79319153514;7832.04223950775;1809.73813624426;2233.26778053933;3683.46562632232;1784.33333585423;2261.88377950941;3623.77898564377;-316.78021678993;-698.163061294565;7226.75543313982
-334.315431430801;-817.602699534493;7133.33691602369;745.288039823019;1374.24453011341;7832.30215991338;1806.95233736885;2231.56193129707;3682.13141906373;1784.88654315654;2260.29533871874;3622.75947046808;-321.973313748897;-703.131917594139;7221.37396930254
-340.232694975818;-824.005893893061;7126.09212475188;742.338067278887;1371.10601269635;7828.52873822256;1805.01411629163;2231.86058297077;3682.54192301502;1784.06349056372;2260.80450087846;3624.93974240006;-324.144174449165;-706.285459370813;7216.64777801374
-342.927870820634;-828.159341570315;7121.10335842561;740.085850191527;1370.0608176038;7827.61619697298;1806.15033800379;2231.94954729212;3682.18719313025;1785.11821337315;2261.57215597403;3624.51481335376;-323.929435962416;-705.54868078312;7218.68051521193
-341.452699833046;-826.926842799612;7122.56393166344;742.661021052208;1372.14002802708;7830.09146515448;1805.48664387903;2230.94197128733;3680.59913253204;1785.20628304692;2260.46711910955;3623.39814480877;-325.088486313197;-707.07596387799;7216.91595243165
-345.145612327216;-830.984460851495;7118.53887524522;744.422089412834;1372.96454078793;7831.67221121468;1806.86699336909;2232.60166834448;3681.6569067905;1785.37155480486;2261.47310370872;3623.78635466018;-325.43390751287;-707.133972990021;7215.3133616118
-349.458411529424;-834.892651578431;7114.94869754249;744.82052706671;1373.20761655727;7832.69788116557;1808.3700226603;2232.18555030262;3681.36099397319;1785.72428907399;2261.30314072528;3623.81711373906;-326.083022518635;-707.622427836486;7216.09872963028
-348.818732685064;-835.106994922564;7114.53841673138;746.198299461614;1374.5102438289;7832.42236536377;1806.16917018339;2231.81585725712;3680.49037195152;1784.27213743696;2260.46688154444;3623.37580218016;-326.469464985137;-708.703789655535;7213.69098204358
-350.517003462996;-837.192225047051;7112.35769901909;747.319969957915;1375.59776813097;7832.52073246298;1804.89197084747;2232.29654379818;3680.97033329788;1785.29876193493;2261.49902322356;3622.02999739643;-326.640693840395;-708.232206948775;7213.51558188992
-353.665870525806;-841.01103900138;7107.56896690864;747.015457713181;1375.45028196849;7832.6709495158;1805.62808497675;2230.82963589053;3680.35619666621;1783.64960355121;2261.26689345086;3622.6704596993;-326.488327448526;-708.58815782392;7215.19612339312
-352.012806999245;-840.56499002778;7106.16704553363;746.010869989636;1374.86706731499;7831.65740028205;1806.90085800704;2231.02998643385;3679.93352662421;1781.51509993616;2261.51763196661;3623.61056560072;-326.957803071902;-708.622823207093;7213.70227172574
-351.74019496925;-839.634505984174;7107.97217644759;745.083233300521;1374.44688691394;7829.70827082831;1806.13874972998;2230.94285528195;3679.85983527013;1783.39107605093;2261.98465096718;3623.34324732709;-326.635147295727;-709.126842767261;7212.43373613436
-354.537490810052;-842.178316770351;7104.96598588935;745.327747653758;1374.81062650826;7830.53789428227;1806.71431126938;2232.03368684272;3681.60152089886;1784.87853470493;2263.0257237301;3624.42226041313;-324.167038703734;-709.316714695112;7214.28976726286
-355.448505774666;-841.723650559514;7104.24644470246;746.979100031081;1376.04892353649;7832.29038184662;1809.6175960007;2233.86747613324;3684.06660939182;1784.42748374245;2263.67522827242;3625.66504251701;-326.184063997133;-709.476220550141;7213.91120156408
-352.411942242985;-838.746867831797;7108.70700345371;749.151329658513;1377.24973875376;7833.32083767816;1807.67458923491;2232.95832609079;3683.75775045443;1783.23521166507;2261.85548713562;3625.95253485866;-327.093391121173;-709.463213219161;7212.72434638479
-351.101652368602;-839.205153306005;7108.11195214688;750.165689470228;1379.06375685929;7836.06582894105;1806.56082276993;2232.25532348844;3683.1423506138;1785.21513462729;2262.07588152067;3626.18825062208;-326.001315170977;-709.895747948571;7213.11296018128
-352.726702862148;-840.028455838771;7107.25264754076;750.640396767046;1380.62737914607;7836.66675562343;1807.37274386651;2232.22412668105;3684.56215332946;1785.44843184147;2261.98226854578;3625.89720962068;-327.955836135574;-711.401155457243;7211.83530194681
-351.452171659808;-839.035492282325;7108.4906709074;751.494394044727;1381.26613843334;7838.14862530722;1806.75807739162;2232.83738069925;3685.95299813517;1784.62288579731;2262.14796082834;3625.35968159522;-325.360093037375;-709.240631612533;7213.9494349748
-351.995317713424;-839.183617351366;7107.88526668398;753.031440218686;1383.44725838941;7839.6846347209;1807.06058167106;2231.90851988341;3682.94367744837;1786.52515178624;2264.48352328298;3627.22354168014;-322.327434004261;-706.109676595647;7217.25246364195
-352.25198025654;-838.443020702282;7108.58473476771;752.302121480374;1381.35146791981;7835.70794488362;1807.51235057582;2232.05815183372;3683.02891096948;1784.80316301568;2263.31408642045;3628.06888959017;-321.782457241343;-705.642246662801;7218.09327173859
-351.405162002351;-838.321455828264;7108.29152749927;749.993451910048;1378.15953214201;7834.9386791648;1807.70269664697;2234.08417976075;3685.43165884083;1783.7504489905;2261.60485633426;3626.33734246991;-319.364317856981;-703.009084024553;7220.77844395028
-354.413621844489;-841.484752244808;7106.57247070761;750.589207626664;1380.40243128412;7837.55580565988;1807.57373642958;2232.44198253368;3682.03816718238;1784.54543249966;2261.10106446914;3625.0348129331;-316.984390377843;-697.935747686839;7224.69841741261
-354.283633910522;-842.174840178839;7106.07823547;752.773988334059;1382.87937150093;7838.89123048748;1808.97404145016;2231.81806360033;3681.25409745736;1784.20032835561;2261.41125643627;3625.59683097686;-316.11266100927;-696.893111390806;7226.74578103145
-352.673285587706;-840.689921350277;7105.91365524675;755.987101825358;1386.22829956153;7842.94892362429;1808.63562324761;2231.52708490143;3681.71267205936;1786.55899595395;2263.57650253033;3628.82706016117;-315.528060970215;-697.153555033732;7227.38578342056
-353.487920158307;-841.047341276992;7106.06462634297;757.122724231883;1387.78409531367;7844.25393519587;1805.78064195595;2231.55401321171;3682.86421153179;1786.5630103328;2263.46685070099;3628.63275407761;-313.611643364043;-695.490878329867;7228.9770500697
-351.396888503226;-837.954214735996;7109.00246585505;755.566737521596;1386.01461475041;7841.27288568078;1805.64114620526;2232.82320348697;3683.95899810647;1783.95122083771;2262.5033180955;3626.48920726391;-314.528275624129;-696.837104066122;7227.23943290883
-348.677792107086;-835.230510641811;7111.42617080366;753.906480857965;1384.51781581542;7840.65205488315;1807.09075124685;2232.39620769239;3680.78712118912;1785.39423173452;2262.73429808814;3628.90956440916;-317.321172160854;-698.719100510124;7224.80058948145
-348.116735475316;-836.181711747815;7111.18218961781;753.304907949406;1383.51537912486;7840.36024731856;1807.36361815857;2233.1550685411;3681.91109962446;1786.81170823941;2263.16398692423;3629.7819422509;-317.280956630636;-698.417806637145;7226.6305374697
-346.632474926699;-834.097220152187;7114.62685532983;753.785087943133;1383.15174790401;7839.00521604837;1806.42507933201;2231.62215840311;3681.63372126892;1785.10105645774;2263.42726479288;3627.8514152291;-317.485246503231;-698.234075721129;7226.4596507527
-345.836498947277;-833.250740579185;7115.39510507974;755.222793033803;1384.2318194185;7840.30527913911;1806.71352903333;2231.53873393695;3679.24184300416;1785.38574042418;2262.41425092908;3627.8637044229;-319.045929244389;-699.203956660687;7224.36854823182
